,Unnamed: 0,MTU,Biomass,FossilGas,FossilHardCoal,FossilOil,Solar,Waste,WindOffshore,WindOnshore
8057,8057,2020-12-01 16:00:00.000,95450.0,69090.0,130380.0,19500.0,0.0,16100.0,231.0,374.0
8058,8058,2020-12-01 17:00:00.000,97060.0,69090.0,130380.0,19500.0,0.0,16100.0,319.0,429.0
8059,8059,2020-12-01 18:00:00.000,88090.0,75460.0,126280.0,18200.0,0.0,16100.0,451.0,517.0
8060,8060,2020-12-01 19:00:00.000,93610.0,69090.0,109060.0,14950.0,0.0,15870.0,484.0,506.0
8061,8061,2020-12-01 20:00:00.000,91770.0,62230.0,106600.0,14300.0,0.0,15640.0,297.0,506.0
8062,8062,2020-12-01 21:00:00.000,83720.0,48020.0,99220.0,13000.0,0.0,17250.0,286.0,440.0
8063,8063,2020-12-01 22:00:00.000,83490.0,45570.0,97580.0,13000.0,0.0,17250.0,132.0,396.0
8064,8064,2020-12-01 23:00:00.000,82800.0,44100.0,92660.0,12350.0,0.0,16330.0,110.0,440.0
8065,8065,2020-12-02 00:00:00.000,81190.0,41650.0,59040.0,7150.0,0.0,13340.0,176.0,473.0
8066,8066,2020-12-02 01:00:00.000,80040.0,41650.0,57400.0,5850.0,0.0,13800.0,176.0,473.0
8067,8067,2020-12-02 02:00:00.000,81880.0,41650.0,56580.0,5850.0,0.0,13570.0,264.0,451.0
8068,8068,2020-12-02 03:00:00.000,82340.0,41650.0,57400.0,5850.0,0.0,14030.0,176.0,396.0
8069,8069,2020-12-02 04:00:00.000,81650.0,41650.0,57400.0,5850.0,0.0,14030.0,143.0,407.0
8070,8070,2020-12-02 05:00:00.000,79120.0,41650.0,58220.0,5850.0,0.0,14030.0,242.0,495.0
8071,8071,2020-12-02 06:00:00.000,80960.0,45570.0,66420.0,7150.0,0.0,15410.0,253.0,539.0
8072,8072,2020-12-02 07:00:00.000,81190.0,73500.0,85280.0,10400.0,0.0,17710.0,319.0,561.0
8073,8073,2020-12-02 08:00:00.000,94530.0,127400.0,160720.0,25350.0,0.0,22540.0,352.0,660.0
8074,8074,2020-12-02 09:00:00.000,80960.0,81830.0,84460.0,15600.0,90.0,17710.0,363.0,594.0
8075,8075,2020-12-02 10:00:00.000,80960.0,77420.0,77900.0,16250.0,225.0,17710.0,264.0,539.0
8076,8076,2020-12-02 11:00:00.000,82340.0,76930.0,77080.0,16250.0,360.0,17710.0,264.0,550.0
8077,8077,2020-12-02 12:00:00.000,82570.0,77910.0,79540.0,16250.0,495.0,17250.0,231.0,572.0
8078,8078,2020-12-02 13:00:00.000,98210.0,114170.0,129560.0,27300.0,450.0,20930.0,308.0,671.0
8079,8079,2020-12-02 14:00:00.000,99130.0,115640.0,120540.0,18850.0,315.0,17710.0,330.0,605.0
8080,8080,2020-12-02 15:00:00.000,98440.0,105350.0,119720.0,25350.0,90.0,17710.0,242.0,605.0
8081,8081,2020-12-02 16:00:00.000,99360.0,122990.0,161540.0,32500.0,0.0,21390.0,297.0,671.0
8082,8082,2020-12-02 17:00:00.000,99360.0,144550.0,213200.0,40950.0,0.0,24150.0,539.0,1023.0
8083,8083,2020-12-02 18:00:00.000,99590.0,153860.0,209100.0,40300.0,0.0,23920.0,880.0,1452.0
8084,8084,2020-12-02 19:00:00.000,97520.0,112210.0,121360.0,24050.0,0.0,19090.0,1782.0,1760.0
8085,8085,2020-12-02 20:00:00.000,81650.0,76440.0,80360.0,14950.0,0.0,17250.0,1848.0,2387.0
8086,8086,2020-12-02 21:00:00.000,80960.0,65170.0,62320.0,13650.0,0.0,17480.0,2233.0,2497.0
8087,8087,2020-12-02 22:00:00.000,81650.0,42630.0,54940.0,12350.0,0.0,16790.0,1771.0,2552.0
8088,8088,2020-12-02 23:00:00.000,82570.0,40180.0,53300.0,11700.0,0.0,15410.0,1870.0,2750.0
8089,8089,2020-12-03 00:00:00.000,83260.0,41650.0,50020.0,12350.0,0.0,11960.0,1837.0,2684.0
8090,8090,2020-12-03 01:00:00.000,82570.0,42140.0,50840.0,7150.0,0.0,11500.0,2618.0,3080.0
8091,8091,2020-12-03 02:00:00.000,82570.0,42140.0,51660.0,6500.0,0.0,11040.0,3168.0,3718.0
8092,8092,2020-12-03 03:00:00.000,82110.0,41650.0,50020.0,5850.0,0.0,11500.0,3135.0,3949.0
8093,8093,2020-12-03 04:00:00.000,83030.0,41650.0,49200.0,5850.0,0.0,11730.0,3179.0,3267.0
8094,8094,2020-12-03 05:00:00.000,82340.0,41160.0,50020.0,5850.0,0.0,13800.0,2959.0,3553.0
8095,8095,2020-12-03 06:00:00.000,83490.0,41650.0,76260.0,6500.0,0.0,17020.0,2761.0,3652.0
8096,8096,2020-12-03 07:00:00.000,86710.0,50960.0,102500.0,10400.0,0.0,17020.0,2948.0,4015.0
8097,8097,2020-12-03 08:00:00.000,87630.0,51940.0,101680.0,13650.0,0.0,16790.0,3828.0,4070.0
8098,8098,2020-12-03 09:00:00.000,87170.0,50470.0,103320.0,13650.0,135.0,16790.0,3971.0,4103.0
8099,8099,2020-12-03 10:00:00.000,83030.0,49980.0,104140.0,13650.0,315.0,16560.0,3883.0,4422.0
8100,8100,2020-12-03 11:00:00.000,82340.0,63700.0,105780.0,16250.0,360.0,17250.0,3861.0,4257.0
8101,8101,2020-12-03 12:00:00.000,81650.0,55370.0,108240.0,13000.0,315.0,17250.0,3168.0,3322.0
8102,8102,2020-12-03 13:00:00.000,84410.0,51450.0,109060.0,14300.0,225.0,16790.0,3443.0,3993.0
8103,8103,2020-12-03 14:00:00.000,88090.0,50470.0,110700.0,14300.0,225.0,17250.0,3399.0,4004.0
8104,8104,2020-12-03 15:00:00.000,35420.0,50470.0,113980.0,14950.0,45.0,17250.0,3300.0,4246.0
8105,8105,2020-12-03 16:00:00.000,8050.0,45570.0,101680.0,13650.0,0.0,17480.0,3476.0,4301.0
8106,8106,2020-12-03 17:00:00.000,7820.0,44100.0,97580.0,13650.0,0.0,13800.0,3674.0,4070.0
8107,8107,2020-12-03 18:00:00.000,7360.0,37730.0,86920.0,11700.0,0.0,16100.0,3784.0,4345.0
8108,8108,2020-12-03 19:00:00.000,13800.0,34300.0,78720.0,9750.0,0.0,15410.0,3938.0,4598.0
8109,8109,2020-12-03 20:00:00.000,29210.0,38220.0,90200.0,8450.0,0.0,15410.0,3839.0,4664.0
8110,8110,2020-12-03 21:00:00.000,47150.0,39690.0,95120.0,5850.0,0.0,15640.0,3696.0,4257.0
8111,8111,2020-12-03 22:00:00.000,36800.0,37730.0,91840.0,5200.0,0.0,15410.0,3465.0,3828.0
8112,8112,2020-12-03 23:00:00.000,7820.0,37730.0,91840.0,5200.0,0.0,14950.0,3278.0,4004.0
8113,8113,2020-12-04 00:00:00.000,7130.0,37730.0,92660.0,5200.0,0.0,11270.0,4081.0,4114.0
8114,8114,2020-12-04 01:00:00.000,29670.0,37730.0,92660.0,5200.0,0.0,11040.0,4092.0,4499.0
8115,8115,2020-12-04 02:00:00.000,46460.0,37240.0,92660.0,5200.0,0.0,11500.0,4081.0,4444.0
8116,8116,2020-12-04 03:00:00.000,60260.0,36750.0,92660.0,5200.0,0.0,11500.0,4092.0,4917.0
8117,8117,2020-12-04 04:00:00.000,54280.0,37730.0,92660.0,5200.0,0.0,11500.0,3971.0,5434.0
8118,8118,2020-12-04 05:00:00.000,60260.0,37240.0,92660.0,5200.0,0.0,12650.0,3949.0,5368.0
8119,8119,2020-12-04 06:00:00.000,84180.0,37240.0,92660.0,5200.0,0.0,17020.0,3916.0,5489.0
8120,8120,2020-12-04 07:00:00.000,84870.0,49490.0,95120.0,7800.0,0.0,17480.0,3795.0,5401.0
8121,8121,2020-12-04 08:00:00.000,85100.0,68600.0,102500.0,13000.0,90.0,16790.0,3366.0,5423.0
8122,8122,2020-12-04 09:00:00.000,84870.0,71050.0,102500.0,13000.0,495.0,16790.0,3036.0,5181.0
8123,8123,2020-12-04 10:00:00.000,85100.0,70560.0,102500.0,13000.0,990.0,17020.0,3487.0,5478.0
8124,8124,2020-12-04 11:00:00.000,86480.0,70560.0,102500.0,13000.0,1260.0,17250.0,2959.0,5192.0
8125,8125,2020-12-04 12:00:00.000,80040.0,70070.0,100040.0,13000.0,990.0,16790.0,2343.0,4719.0
8126,8126,2020-12-04 13:00:00.000,83490.0,70560.0,101680.0,13650.0,765.0,17250.0,1848.0,3729.0
8127,8127,2020-12-04 14:00:00.000,83950.0,73010.0,105780.0,14300.0,540.0,17480.0,1925.0,3586.0
8128,8128,2020-12-04 15:00:00.000,83950.0,77420.0,104140.0,13650.0,90.0,17480.0,2860.0,3135.0
8129,8129,2020-12-04 16:00:00.000,97750.0,78890.0,106600.0,14300.0,0.0,16560.0,3135.0,3047.0
8130,8130,2020-12-04 17:00:00.000,88320.0,77420.0,102500.0,13650.0,0.0,17480.0,3465.0,3113.0
8131,8131,2020-12-04 18:00:00.000,85790.0,77420.0,102500.0,13650.0,0.0,17480.0,3333.0,2816.0
8132,8132,2020-12-04 19:00:00.000,84180.0,72030.0,103320.0,14300.0,0.0,16560.0,2024.0,2090.0
8133,8133,2020-12-04 20:00:00.000,84870.0,87710.0,103320.0,14300.0,0.0,17480.0,1298.0,1683.0
8134,8134,2020-12-04 21:00:00.000,84870.0,76440.0,103320.0,14300.0,0.0,16330.0,660.0,1595.0
8135,8135,2020-12-04 22:00:00.000,84640.0,48510.0,100040.0,13650.0,0.0,15640.0,451.0,1155.0
8136,8136,2020-12-04 23:00:00.000,70380.0,36750.0,94300.0,12350.0,0.0,15410.0,726.0,1529.0
8137,8137,2020-12-05 00:00:00.000,68080.0,36260.0,93480.0,11700.0,0.0,12420.0,1023.0,1562.0
8138,8138,2020-12-05 01:00:00.000,69690.0,36260.0,93480.0,10400.0,0.0,11500.0,1034.0,1309.0
8139,8139,2020-12-05 02:00:00.000,69690.0,36260.0,92660.0,10400.0,0.0,11730.0,2486.0,2310.0
8140,8140,2020-12-05 03:00:00.000,69690.0,36260.0,93480.0,10400.0,0.0,11730.0,2662.0,1837.0
8141,8141,2020-12-05 04:00:00.000,69230.0,35770.0,92660.0,10400.0,0.0,11500.0,2915.0,1639.0
8142,8142,2020-12-05 05:00:00.000,69460.0,35770.0,92660.0,10400.0,0.0,12650.0,2057.0,2365.0
8143,8143,2020-12-05 06:00:00.000,40480.0,35770.0,93480.0,10400.0,0.0,13340.0,2453.0,2673.0
8144,8144,2020-12-05 07:00:00.000,30360.0,36750.0,97580.0,11050.0,0.0,13800.0,1221.0,2090.0
8145,8145,2020-12-05 08:00:00.000,30360.0,36260.0,96760.0,11700.0,45.0,13800.0,1496.0,1881.0
8146,8146,2020-12-05 09:00:00.000,30130.0,36750.0,97580.0,11700.0,360.0,13800.0,1133.0,2310.0
8147,8147,2020-12-05 10:00:00.000,44160.0,37730.0,100040.0,13000.0,1170.0,13800.0,2255.0,2684.0
8148,8148,2020-12-05 11:00:00.000,57040.0,37730.0,100040.0,13000.0,1215.0,13800.0,2079.0,2717.0
8149,8149,2020-12-05 12:00:00.000,66240.0,37730.0,99220.0,13000.0,900.0,13570.0,1760.0,2376.0
8150,8150,2020-12-05 13:00:00.000,67620.0,37240.0,97580.0,11700.0,810.0,13800.0,1243.0,2288.0
8151,8151,2020-12-05 14:00:00.000,67620.0,54880.0,107420.0,13650.0,450.0,14030.0,1496.0,2079.0
8152,8152,2020-12-05 15:00:00.000,73140.0,68110.0,114800.0,14950.0,90.0,14720.0,1507.0,1925.0
8153,8153,2020-12-05 16:00:00.000,74060.0,53900.0,111520.0,14950.0,0.0,15870.0,2189.0,2519.0
8154,8154,2020-12-05 17:00:00.000,83720.0,48510.0,107420.0,14300.0,0.0,15870.0,1738.0,2684.0
8155,8155,2020-12-05 18:00:00.000,74980.0,49980.0,111520.0,14950.0,0.0,15870.0,891.0,1870.0
8156,8156,2020-12-05 19:00:00.000,70380.0,50470.0,112340.0,14950.0,0.0,15410.0,363.0,1089.0
8157,8157,2020-12-05 20:00:00.000,69690.0,46060.0,104140.0,13650.0,0.0,14030.0,297.0,550.0
8158,8158,2020-12-05 21:00:00.000,69460.0,28420.0,100040.0,13000.0,0.0,13800.0,242.0,385.0
8159,8159,2020-12-05 22:00:00.000,69690.0,25480.0,101680.0,13000.0,0.0,13800.0,22.0,352.0
8160,8160,2020-12-05 23:00:00.000,69920.0,24010.0,97580.0,12350.0,0.0,13570.0,0.0,418.0
8161,8161,2020-12-06 00:00:00.000,69460.0,22540.0,94300.0,12350.0,0.0,13570.0,44.0,231.0
8162,8162,2020-12-06 01:00:00.000,61410.0,24500.0,98400.0,11700.0,0.0,13800.0,330.0,209.0
8163,8163,2020-12-06 02:00:00.000,58420.0,22540.0,94300.0,5850.0,0.0,12880.0,748.0,704.0
8164,8164,2020-12-06 03:00:00.000,58420.0,22050.0,93480.0,5200.0,0.0,13340.0,550.0,858.0
8165,8165,2020-12-06 04:00:00.000,59570.0,22050.0,92660.0,5200.0,0.0,13570.0,330.0,858.0
8166,8166,2020-12-06 05:00:00.000,57040.0,22050.0,93480.0,5200.0,0.0,13570.0,495.0,1045.0
8167,8167,2020-12-06 06:00:00.000,41170.0,26460.0,97580.0,5850.0,0.0,13570.0,803.0,1067.0
8168,8168,2020-12-06 07:00:00.000,58650.0,33810.0,97580.0,7800.0,0.0,13570.0,968.0,1375.0
8169,8169,2020-12-06 08:00:00.000,69230.0,56350.0,101680.0,12350.0,0.0,13570.0,1089.0,1749.0
8170,8170,2020-12-06 09:00:00.000,71530.0,62720.0,105780.0,13000.0,270.0,13570.0,1221.0,1903.0
8171,8171,2020-12-06 10:00:00.000,83720.0,63700.0,106600.0,14300.0,765.0,14490.0,781.0,1738.0
8172,8172,2020-12-06 11:00:00.000,69460.0,63700.0,106600.0,14300.0,1575.0,17480.0,682.0,1727.0
8173,8173,2020-12-06 12:00:00.000,71300.0,64190.0,108240.0,14300.0,1485.0,17480.0,803.0,1815.0
8174,8174,2020-12-06 13:00:00.000,71760.0,64680.0,109880.0,14300.0,1035.0,17940.0,1001.0,1683.0
8175,8175,2020-12-06 14:00:00.000,71990.0,64680.0,109880.0,14300.0,630.0,17940.0,1067.0,2024.0
8176,8176,2020-12-06 15:00:00.000,68080.0,65170.0,110700.0,14300.0,135.0,17940.0,1771.0,2475.0
8177,8177,2020-12-06 16:00:00.000,58650.0,65170.0,110700.0,14300.0,0.0,17940.0,2101.0,2662.0
8178,8178,2020-12-06 17:00:00.000,69230.0,64680.0,109880.0,14300.0,0.0,17940.0,2233.0,2464.0
8179,8179,2020-12-06 18:00:00.000,69460.0,62230.0,103320.0,13650.0,0.0,17940.0,2376.0,2574.0
8180,8180,2020-12-06 19:00:00.000,69690.0,62230.0,103320.0,13650.0,0.0,17250.0,2695.0,2816.0
8181,8181,2020-12-06 20:00:00.000,69000.0,44590.0,100860.0,13000.0,0.0,14490.0,2673.0,2992.0
8182,8182,2020-12-06 21:00:00.000,68080.0,24010.0,96760.0,12350.0,0.0,13570.0,3300.0,3883.0
8183,8183,2020-12-06 22:00:00.000,55890.0,23030.0,97580.0,12350.0,0.0,13570.0,3256.0,4059.0
8184,8184,2020-12-06 23:00:00.000,47840.0,22050.0,94300.0,11700.0,0.0,13800.0,3091.0,4103.0
8185,8185,2020-12-07 00:00:00.000,42780.0,22050.0,93480.0,9100.0,0.0,13800.0,2981.0,4279.0
8186,8186,2020-12-07 01:00:00.000,45310.0,22050.0,93480.0,5200.0,0.0,13800.0,2948.0,4323.0
8187,8187,2020-12-07 02:00:00.000,47610.0,21560.0,92660.0,5200.0,0.0,13800.0,2618.0,4455.0
8188,8188,2020-12-07 03:00:00.000,54970.0,21070.0,91840.0,5200.0,0.0,13800.0,2101.0,4455.0
8189,8189,2020-12-07 04:00:00.000,63710.0,21070.0,91840.0,5200.0,0.0,13800.0,1573.0,4521.0
8190,8190,2020-12-07 05:00:00.000,65090.0,22050.0,93480.0,5200.0,0.0,13570.0,2431.0,4983.0
8191,8191,2020-12-07 06:00:00.000,61410.0,22050.0,93480.0,5200.0,0.0,13800.0,3366.0,5500.0
8192,8192,2020-12-07 07:00:00.000,59570.0,22050.0,93480.0,7150.0,0.0,14030.0,3234.0,5181.0
8193,8193,2020-12-07 08:00:00.000,63020.0,22050.0,94300.0,11700.0,45.0,13800.0,3498.0,4664.0
8194,8194,2020-12-07 09:00:00.000,62560.0,22540.0,95120.0,12350.0,315.0,13570.0,3707.0,4807.0
8195,8195,2020-12-07 10:00:00.000,61640.0,22540.0,95120.0,12350.0,540.0,13800.0,3839.0,4697.0
8196,8196,2020-12-07 11:00:00.000,61640.0,23030.0,73800.0,12350.0,540.0,14030.0,3839.0,4884.0
8197,8197,2020-12-07 12:00:00.000,71300.0,32830.0,115620.0,16250.0,360.0,14260.0,3663.0,4664.0
8198,8198,2020-12-07 13:00:00.000,88550.0,35770.0,128740.0,16900.0,180.0,14490.0,3861.0,4851.0
8199,8199,2020-12-07 14:00:00.000,89470.0,23030.0,95120.0,11700.0,45.0,13570.0,3839.0,4664.0
8200,8200,2020-12-07 15:00:00.000,88780.0,30380.0,115620.0,14950.0,0.0,14260.0,3652.0,5049.0
8201,8201,2020-12-07 16:00:00.000,94760.0,28420.0,109060.0,13650.0,0.0,13800.0,3388.0,4455.0
8202,8202,2020-12-07 17:00:00.000,95450.0,35770.0,124640.0,16900.0,0.0,14030.0,2112.0,4466.0
8203,8203,2020-12-07 18:00:00.000,96600.0,37730.0,123820.0,17550.0,0.0,12880.0,1342.0,3619.0
8204,8204,2020-12-07 19:00:00.000,96600.0,37240.0,109880.0,17550.0,0.0,12420.0,1782.0,3267.0
8205,8205,2020-12-07 20:00:00.000,96370.0,38220.0,99220.0,18200.0,0.0,12420.0,1408.0,2387.0
8206,8206,2020-12-07 21:00:00.000,95680.0,37730.0,92660.0,17550.0,0.0,12420.0,1397.0,1892.0
8207,8207,2020-12-07 22:00:00.000,80270.0,37730.0,92660.0,17550.0,0.0,12420.0,1067.0,1485.0
8208,8208,2020-12-07 23:00:00.000,79810.0,37240.0,91020.0,17550.0,0.0,14030.0,759.0,1144.0
8209,8209,2020-12-08 00:00:00.000,79120.0,36750.0,90200.0,13650.0,0.0,18170.0,781.0,1034.0
8210,8210,2020-12-08 01:00:00.000,65320.0,34300.0,83640.0,10400.0,0.0,18170.0,627.0,990.0
8211,8211,2020-12-08 02:00:00.000,64630.0,35770.0,86920.0,11050.0,0.0,18400.0,583.0,825.0
8212,8212,2020-12-08 03:00:00.000,69230.0,36750.0,90200.0,11700.0,0.0,18400.0,385.0,660.0
8213,8213,2020-12-08 04:00:00.000,83260.0,36260.0,89380.0,11050.0,0.0,18170.0,539.0,649.0
8214,8214,2020-12-08 05:00:00.000,83490.0,34300.0,89380.0,10400.0,0.0,18170.0,462.0,693.0
8215,8215,2020-12-08 06:00:00.000,83720.0,37240.0,129560.0,11700.0,0.0,18400.0,275.0,781.0
8216,8216,2020-12-08 07:00:00.000,99130.0,56840.0,140220.0,13000.0,0.0,18170.0,55.0,583.0
8217,8217,2020-12-08 08:00:00.000,100740.0,94080.0,149240.0,18850.0,0.0,18630.0,99.0,495.0
8218,8218,2020-12-08 09:00:00.000,93610.0,82810.0,147600.0,19500.0,45.0,17710.0,198.0,473.0
8219,8219,2020-12-08 10:00:00.000,87400.0,66150.0,113160.0,14300.0,180.0,16330.0,198.0,517.0
8220,8220,2020-12-08 11:00:00.000,94530.0,66640.0,114800.0,14300.0,270.0,17480.0,220.0,473.0
8221,8221,2020-12-08 12:00:00.000,100970.0,81340.0,147600.0,19500.0,360.0,18860.0,187.0,396.0
8222,8222,2020-12-08 13:00:00.000,100280.0,86240.0,138580.0,18200.0,315.0,18630.0,198.0,418.0
8223,8223,2020-12-08 14:00:00.000,100280.0,104860.0,152520.0,20150.0,135.0,18860.0,121.0,495.0
8224,8224,2020-12-08 15:00:00.000,100280.0,91630.0,125460.0,16250.0,45.0,18170.0,231.0,528.0
8225,8225,2020-12-08 16:00:00.000,100280.0,87220.0,127100.0,16250.0,0.0,18400.0,396.0,561.0
8226,8226,2020-12-08 17:00:00.000,95450.0,75460.0,127100.0,16250.0,0.0,18400.0,506.0,605.0
8227,8227,2020-12-08 18:00:00.000,96370.0,71050.0,127920.0,16250.0,0.0,18170.0,616.0,891.0
8228,8228,2020-12-08 19:00:00.000,96600.0,71540.0,128740.0,16900.0,0.0,18400.0,539.0,1001.0
8229,8229,2020-12-08 20:00:00.000,94760.0,72030.0,127920.0,16900.0,0.0,18400.0,440.0,1023.0
8230,8230,2020-12-08 21:00:00.000,94990.0,49490.0,124640.0,16250.0,0.0,17940.0,451.0,1001.0
8231,8231,2020-12-08 22:00:00.000,97290.0,33320.0,117260.0,14300.0,0.0,18170.0,572.0,957.0
8232,8232,2020-12-08 23:00:00.000,94990.0,30380.0,114800.0,13650.0,0.0,18400.0,418.0,803.0
8233,8233,2020-12-09 00:00:00.000,95450.0,29890.0,101680.0,8450.0,0.0,17940.0,484.0,627.0
8234,8234,2020-12-09 01:00:00.000,96140.0,28420.0,95120.0,7800.0,0.0,18170.0,440.0,649.0
8235,8235,2020-12-09 02:00:00.000,96600.0,29400.0,98400.0,8450.0,0.0,18170.0,363.0,616.0
8236,8236,2020-12-09 03:00:00.000,96600.0,28910.0,96760.0,7800.0,0.0,18170.0,594.0,671.0
8237,8237,2020-12-09 04:00:00.000,96370.0,27930.0,95120.0,7800.0,0.0,18170.0,946.0,935.0
8238,8238,2020-12-09 05:00:00.000,96370.0,27930.0,100040.0,7800.0,0.0,18170.0,616.0,957.0
8239,8239,2020-12-09 06:00:00.000,97980.0,30380.0,113980.0,8450.0,0.0,18170.0,649.0,1067.0
8240,8240,2020-12-09 07:00:00.000,99820.0,38220.0,124640.0,9750.0,0.0,18170.0,792.0,1177.0
8241,8241,2020-12-09 08:00:00.000,100280.0,39690.0,127920.0,14300.0,0.0,17940.0,517.0,891.0
8242,8242,2020-12-09 09:00:00.000,100280.0,40670.0,131200.0,16250.0,45.0,17710.0,704.0,979.0
8243,8243,2020-12-09 10:00:00.000,100050.0,43610.0,102500.0,11050.0,180.0,16330.0,924.0,1023.0
8244,8244,2020-12-09 11:00:00.000,100970.0,55860.0,102500.0,12350.0,225.0,16330.0,726.0,1023.0
8245,8245,2020-12-09 12:00:00.000,101430.0,52430.0,105780.0,12350.0,225.0,16330.0,495.0,1067.0
8246,8246,2020-12-09 13:00:00.000,99590.0,47530.0,101680.0,11700.0,135.0,15870.0,506.0,968.0
8247,8247,2020-12-09 14:00:00.000,99590.0,31850.0,93480.0,10400.0,45.0,17020.0,572.0,1023.0
8248,8248,2020-12-09 15:00:00.000,98900.0,28420.0,93480.0,10400.0,0.0,17250.0,572.0,1166.0
8249,8249,2020-12-09 16:00:00.000,100050.0,29400.0,95120.0,11050.0,0.0,16790.0,660.0,1232.0
8250,8250,2020-12-09 17:00:00.000,97060.0,35770.0,110700.0,13000.0,0.0,17020.0,770.0,1276.0
8251,8251,2020-12-09 18:00:00.000,99820.0,57820.0,146780.0,18850.0,0.0,17940.0,770.0,1254.0
8252,8252,2020-12-09 19:00:00.000,99360.0,67620.0,137760.0,17550.0,0.0,17940.0,605.0,1045.0
8253,8253,2020-12-09 20:00:00.000,100280.0,69090.0,135300.0,16900.0,0.0,17940.0,627.0,913.0
8254,8254,2020-12-09 21:00:00.000,100280.0,53410.0,119720.0,14950.0,0.0,17710.0,594.0,957.0
8255,8255,2020-12-09 22:00:00.000,98670.0,40180.0,115620.0,14300.0,0.0,17710.0,671.0,1034.0
8256,8256,2020-12-09 23:00:00.000,81880.0,30380.0,106600.0,13650.0,0.0,17480.0,616.0,1155.0
8257,8257,2020-12-10 00:00:00.000,80040.0,28910.0,95940.0,13650.0,0.0,15410.0,539.0,1122.0
8258,8258,2020-12-10 01:00:00.000,80040.0,28420.0,95120.0,13000.0,0.0,14030.0,517.0,1045.0
8259,8259,2020-12-10 02:00:00.000,80040.0,28910.0,95940.0,13000.0,0.0,13800.0,440.0,1166.0
8260,8260,2020-12-10 03:00:00.000,79580.0,28420.0,96760.0,13000.0,0.0,13800.0,605.0,1177.0
8261,8261,2020-12-10 04:00:00.000,79350.0,28420.0,103320.0,13000.0,0.0,14490.0,528.0,1100.0
8262,8262,2020-12-10 05:00:00.000,83720.0,28420.0,108240.0,13000.0,0.0,16100.0,671.0,1309.0
8263,8263,2020-12-10 06:00:00.000,84180.0,30380.0,113160.0,13650.0,0.0,17710.0,737.0,1419.0
8264,8264,2020-12-10 07:00:00.000,85790.0,55370.0,122180.0,14950.0,0.0,17480.0,957.0,1540.0
8265,8265,2020-12-10 08:00:00.000,99130.0,88690.0,149240.0,19500.0,0.0,18170.0,935.0,1793.0
8266,8266,2020-12-10 09:00:00.000,99590.0,96040.0,152520.0,19500.0,0.0,17940.0,891.0,1848.0
8267,8267,2020-12-10 10:00:00.000,99360.0,97510.0,150880.0,19500.0,45.0,18170.0,1155.0,1606.0
8268,8268,2020-12-10 11:00:00.000,99820.0,98980.0,153340.0,20150.0,135.0,17940.0,924.0,1529.0
8269,8269,2020-12-10 12:00:00.000,100050.0,124950.0,154160.0,27950.0,135.0,18400.0,726.0,1144.0
8270,8270,2020-12-10 13:00:00.000,100050.0,83300.0,92660.0,11050.0,135.0,17250.0,627.0,968.0
8271,8271,2020-12-10 14:00:00.000,100510.0,78400.0,90200.0,11050.0,45.0,17020.0,572.0,913.0
8272,8272,2020-12-10 15:00:00.000,99590.0,79870.0,90200.0,11700.0,0.0,17250.0,770.0,1001.0
8273,8273,2020-12-10 16:00:00.000,100280.0,92610.0,124640.0,16250.0,0.0,17480.0,693.0,990.0
8274,8274,2020-12-10 17:00:00.000,110630.0,86240.0,104960.0,13650.0,0.0,16790.0,836.0,946.0
8275,8275,2020-12-10 18:00:00.000,117760.0,81340.0,92660.0,11700.0,0.0,14490.0,968.0,891.0
8276,8276,2020-12-10 19:00:00.000,120750.0,86730.0,113980.0,14300.0,0.0,13340.0,1045.0,990.0
8277,8277,2020-12-10 20:00:00.000,121440.0,90160.0,126280.0,16250.0,0.0,13570.0,1133.0,1023.0
8278,8278,2020-12-10 21:00:00.000,120520.0,58800.0,122180.0,16250.0,0.0,13340.0,891.0,902.0
8279,8279,2020-12-10 22:00:00.000,120060.0,52920.0,120540.0,15600.0,0.0,13340.0,594.0,847.0
8280,8280,2020-12-10 23:00:00.000,118450.0,50470.0,113980.0,14950.0,0.0,13340.0,506.0,660.0
8281,8281,2020-12-11 00:00:00.000,102810.0,46060.0,113160.0,9750.0,0.0,12880.0,539.0,583.0
8282,8282,2020-12-11 01:00:00.000,87630.0,43120.0,108240.0,9100.0,0.0,11730.0,649.0,737.0
8283,8283,2020-12-11 02:00:00.000,86480.0,43120.0,93480.0,9100.0,0.0,11730.0,792.0,979.0
8284,8284,2020-12-11 03:00:00.000,86250.0,43120.0,81180.0,9100.0,0.0,10580.0,924.0,1144.0
8285,8285,2020-12-11 04:00:00.000,86020.0,43120.0,76260.0,9100.0,0.0,9890.0,1023.0,1089.0
8286,8286,2020-12-11 05:00:00.000,88780.0,44590.0,98400.0,9750.0,0.0,10810.0,1265.0,1419.0
8287,8287,2020-12-11 06:00:00.000,103040.0,48510.0,113980.0,11050.0,0.0,13340.0,1562.0,1628.0
8288,8288,2020-12-11 07:00:00.000,102120.0,66150.0,127100.0,14300.0,0.0,13800.0,1925.0,1947.0
8289,8289,2020-12-11 08:00:00.000,101660.0,82810.0,132020.0,17550.0,0.0,13570.0,1947.0,2222.0
8290,8290,2020-12-11 09:00:00.000,112240.0,89670.0,146780.0,19500.0,45.0,13800.0,1903.0,2365.0
8291,8291,2020-12-11 10:00:00.000,119370.0,89670.0,152520.0,20150.0,135.0,13800.0,1793.0,2321.0
